air_date,schedule_detail_id,content_tape_detail_id,content_tape_id,segment_no,segment_duration_sec,Reach,slot_id,AD_DURATION,PROMO_DURATION,ad_duration_sec,Time_hour,Total_Duration,start_sec,End_time,End_hour,start_time_in_time,end_time_in_time,promo_duration_sec
2019-06-29,67389,12210.0,3629.0,1.0,964.0,1.63735,44,720.0,120.0,380.0,13.0,1344.0,47115.0,48459.0,13.0,13:05:15,13:27:39,0
2019-06-29,67389,12211.0,3629.0,2.0,1113.0,1.9424999999999988,44,720.0,120.0,380.0,13.0,1493.0,48459.0,49952.0,13.0,13:27:39,13:52:32,0
2019-06-29,67389,12212.0,3629.0,3.0,775.0,1.2451499999999969,44,720.0,120.0,0.0,13.0,775.0,49952.0,50727.0,14.0,13:52:32,14:05:27,0
2019-06-29,67389,12213.0,3629.0,4.0,760.0,1.1875499999999999,44,720.0,120.0,420.0,14.0,1180.0,50727.0,51907.0,14.0,14:05:27,14:25:07,0
2019-06-29,67389,12214.0,3629.0,5.0,732.0,1.23735,44,720.0,120.0,420.0,14.0,1152.0,51907.0,53059.0,14.0,14:25:07,14:44:19,0
2019-06-29,67389,12215.0,3629.0,6.0,742.0,1.2754999999999999,44,720.0,120.0,0.0,14.0,742.0,53059.0,53801.0,14.0,14:44:19,14:56:41,0
2019-06-29,67389,12216.0,3629.0,7.0,705.0,1.2280000000000022,44,720.0,120.0,370.0,14.0,1075.0,53801.0,54876.0,15.0,14:56:41,15:14:36,0
2019-06-29,67389,12217.0,3629.0,8.0,754.0,1.2703500000000005,44,720.0,120.0,0.0,15.0,754.0,54876.0,55630.0,15.0,15:14:36,15:27:10,0
2019-06-29,67389,12218.0,3629.0,9.0,562.0,1.2973000000000006,44,720.0,120.0,370.0,15.0,932.0,55630.0,56562.0,15.0,15:27:10,15:42:42,0
2019-06-29,67389,12219.0,3629.0,10.0,654.0,1.2083500000000005,44,720.0,120.0,0.0,15.0,654.0,56562.0,57216.0,15.0,15:42:42,15:53:36,0
2019-06-29,67390,40112.0,12670.0,1.0,1690.0,1.2889499999999996,45,720.0,120.0,100.0,15.0,1790.0,57210.0,59000.0,16.0,15:53:30,16:23:20,0
2019-06-29,67390,40113.0,12670.0,2.0,1107.0,1.0612499999999998,45,720.0,120.0,420.0,16.0,1527.0,59000.0,60527.0,16.0,16:23:20,16:48:47,0
2019-06-29,67390,40114.0,12670.0,3.0,778.0,0.83945,45,720.0,120.0,420.0,16.0,1198.0,60527.0,61725.0,17.0,16:48:47,17:08:45,0
2019-06-29,67390,40115.0,12670.0,4.0,693.0,0.7345499999999996,45,720.0,120.0,0.0,17.0,693.0,61725.0,62418.0,17.0,17:08:45,17:20:18,0
2019-06-29,67390,40116.0,12670.0,5.0,474.0,0.6017000000000001,45,720.0,120.0,420.0,17.0,894.0,62418.0,63312.0,17.0,17:20:18,17:35:12,0
2019-06-29,67390,40117.0,12670.0,6.0,680.0,0.7625499999999996,45,720.0,120.0,420.0,17.0,1100.0,63312.0,64412.0,17.0,17:35:12,17:53:32,0
2019-06-29,67390,40118.0,12670.0,7.0,573.0,0.6540999999999987,45,720.0,120.0,220.0,17.0,793.0,64412.0,65205.0,18.0,17:53:32,18:06:45,0
2019-06-29,67390,40120.0,12670.0,9.0,658.0,0.7115999999999993,45,720.0,120.0,220.0,18.0,878.0,65205.0,66083.0,18.0,18:06:45,18:21:23,0
2019-06-29,67390,40119.0,12670.0,8.0,580.0,0.6591999999999999,45,720.0,120.0,0.0,18.0,580.0,66083.0,66663.0,18.0,18:21:23,18:31:03,0
2019-06-29,67391,35384.0,11436.0,1.0,700.0,0.4750999999999997,46,720.0,120.0,200.0,18.0,900.0,66679.0,67579.0,18.0,18:31:19,18:46:19,0
2019-06-29,67391,35385.0,11436.0,2.0,595.0,0.46554999999999963,46,720.0,120.0,200.0,18.0,795.0,67579.0,68374.0,18.0,18:46:19,18:59:34,0
2019-06-29,67391,35386.0,11436.0,3.0,673.0,0.5225499999999995,46,720.0,120.0,0.0,18.0,673.0,68374.0,69047.0,19.0,18:59:34,19:10:47,0
2019-06-29,67391,35387.0,11436.0,4.0,600.0,0.5009500000000009,46,720.0,120.0,420.0,19.0,1020.0,69047.0,70067.0,19.0,19:10:47,19:27:47,0
2019-06-29,67391,35388.0,11436.0,5.0,592.0,0.49930000000000085,46,720.0,120.0,420.0,19.0,1012.0,70067.0,71079.0,19.0,19:27:47,19:44:39,0
2019-06-29,67391,35394.0,11436.0,11.0,465.0,0.584350000000001,46,720.0,120.0,0.0,19.0,465.0,71079.0,71544.0,19.0,19:44:39,19:52:24,0
2019-06-29,67391,35389.0,11436.0,6.0,603.0,0.5354000000000008,46,720.0,120.0,420.0,19.0,1023.0,71544.0,72567.0,20.0,19:52:24,20:09:27,0
2019-06-29,67391,35390.0,11436.0,7.0,803.0,0.7324999999999998,46,720.0,120.0,0.0,20.0,803.0,72567.0,73370.0,20.0,20:09:27,20:22:50,0
2019-06-29,67391,35391.0,11436.0,8.0,609.0,0.6465499999999998,46,720.0,120.0,420.0,20.0,1029.0,73370.0,74399.0,20.0,20:22:50,20:39:59,0
2019-06-29,67391,35392.0,11436.0,9.0,621.0,0.7024999999999997,46,720.0,120.0,0.0,20.0,621.0,74399.0,75020.0,20.0,20:39:59,20:50:20,0
2019-06-29,67391,35393.0,11436.0,10.0,573.0,0.8580000000000009,46,720.0,120.0,0.0,20.0,573.0,75020.0,75593.0,20.0,20:50:20,20:59:53,0
2019-06-29,67392,15168.0,4488.0,1.0,806.0,1.0344499999999985,47,720.0,120.0,420.0,21.0,1226.0,75600.0,76826.0,21.0,21:00:00,21:20:26,0
2019-06-29,67392,15169.0,4488.0,2.0,762.0,1.1236499999999985,47,720.0,120.0,0.0,21.0,762.0,76826.0,77588.0,21.0,21:20:26,21:33:08,0
2019-06-29,67392,15170.0,4488.0,3.0,668.0,0.9836999999999998,47,720.0,120.0,420.0,21.0,1088.0,77588.0,78676.0,21.0,21:33:08,21:51:16,0
2019-06-29,67392,15171.0,4488.0,4.0,600.0,1.311249999999999,47,720.0,120.0,0.0,21.0,600.0,78676.0,79276.0,22.0,21:51:16,22:01:16,0
2019-06-29,67392,15172.0,4488.0,5.0,773.0,1.4125499999999986,47,720.0,120.0,0.0,22.0,773.0,79276.0,80049.0,22.0,22:01:16,22:14:09,0
2019-06-29,67392,15173.0,4488.0,6.0,700.0,1.2611499999999998,47,720.0,120.0,420.0,22.0,1120.0,80049.0,81169.0,22.0,22:14:09,22:32:49,0
2019-06-29,67392,15174.0,4488.0,7.0,696.0,1.2499499999999997,47,720.0,120.0,420.0,22.0,1116.0,81169.0,82285.0,22.0,22:32:49,22:51:25,0
2019-06-29,67392,15175.0,4488.0,8.0,776.0,1.1874999999999987,47,720.0,120.0,0.0,22.0,776.0,82285.0,83061.0,23.0,22:51:25,23:04:21,0
2019-06-29,67392,15176.0,4488.0,9.0,600.0,1.1872499999999997,47,720.0,120.0,0.0,23.0,600.0,83061.0,83661.0,23.0,23:04:21,23:14:21,0
2019-06-29,67392,15177.0,4488.0,10.0,625.0,1.063450000000001,47,720.0,120.0,410.0,23.0,1035.0,83661.0,84696.0,23.0,23:14:21,23:31:36,0
2019-06-29,67392,15178.0,4488.0,11.0,586.0,1.1545499999999993,47,720.0,120.0,410.0,23.0,996.0,84696.0,85692.0,23.0,23:31:36,23:48:12,0
2019-06-29,67392,15179.0,4488.0,12.0,621.0,0.8539499999999979,47,720.0,120.0,0.0,23.0,621.0,85692.0,86313.0,23.0,23:48:12,23:58:33,0
2019-06-29,67393,31137.0,9896.0,1.0,702.96,0.4059999999999995,48,720.0,120.0,420.0,23.0,1122.96,86312.0,87434.96,24.0,23:58:32,00:17:14,0
2019-06-29,67393,31138.0,9896.0,2.0,727.96,0.40199999999999947,48,720.0,120.0,420.0,24.0,1147.96,87434.96,88582.92000000001,24.0,00:17:14,00:36:22,0
2019-06-29,67393,31139.0,9896.0,3.0,693.96,0.5177999999999995,48,720.0,120.0,0.0,24.0,693.96,88582.92000000001,89276.88000000002,24.0,00:36:22,00:47:56,0
2019-06-29,67393,31140.0,9896.0,4.0,804.96,0.40559999999999957,48,720.0,120.0,0.0,24.0,804.96,89276.88000000002,90081.84000000003,25.0,00:47:56,01:01:21,0
2019-06-29,67393,31141.0,9896.0,5.0,867.96,0.36869999999999975,48,720.0,120.0,0.0,25.0,867.96,90081.84000000003,90949.80000000003,25.0,01:01:21,01:15:49,0
2019-06-29,67393,31142.0,9896.0,6.0,642.96,0.4408999999999997,48,720.0,120.0,0.0,25.0,642.96,90949.80000000003,91592.76000000004,25.0,01:15:49,01:26:32,0
2019-06-29,67393,31143.0,9896.0,7.0,823.96,0.3835499999999998,48,720.0,120.0,0.0,25.0,823.96,91592.76000000004,92416.72000000004,25.0,01:26:32,01:40:16,0
2019-06-29,67393,31144.0,9896.0,8.0,634.96,0.4511499999999997,48,720.0,120.0,0.0,25.0,634.96,92416.72000000004,93051.68000000005,25.0,01:40:16,01:50:51,0
2019-06-29,67393,31145.0,9896.0,9.0,542.96,0.4144499999999999,48,720.0,120.0,0.0,25.0,542.96,93051.68000000005,93594.64000000006,25.0,01:50:51,01:59:54,0
2019-06-29,67393,31146.0,9896.0,10.0,751.96,0.4110999999999996,48,720.0,120.0,0.0,25.0,751.96,93594.64000000006,94346.60000000006,26.0,01:59:54,02:12:26,0
2019-06-30,67395,36532.0,11774.0,1.0,604.0,0.28175000000000056,51,720.0,120.0,340.0,8.0,944.0,31017.000000000004,31961.000000000004,8.0,08:36:57,08:52:41,0
2019-06-30,67395,36533.0,11774.0,2.0,632.0,0.31445000000000023,51,720.0,120.0,420.0,8.0,1052.0,31961.000000000004,33013.0,9.0,08:52:41,09:10:13,0
2019-06-30,67395,36534.0,11774.0,3.0,687.0,0.3707999999999998,51,720.0,120.0,420.0,9.0,1107.0,33013.0,34120.0,9.0,09:10:13,09:28:40,0
2019-06-30,67395,36535.0,11774.0,4.0,554.0,0.38244999999999896,51,720.0,120.0,0.0,9.0,554.0,34120.0,34674.0,9.0,09:28:40,09:37:54,0
2019-06-30,67395,36536.0,11774.0,5.0,650.0,0.4463000000000001,51,720.0,120.0,0.0,9.0,650.0,34674.0,35324.0,9.0,09:37:54,09:48:44,0
2019-06-30,67395,36537.0,11774.0,6.0,884.0,0.4548500000000002,51,720.0,120.0,420.0,9.0,1304.0,35324.0,36628.0,10.0,09:48:44,10:10:28,0
2019-06-30,67395,36538.0,11774.0,7.0,608.0,0.5102000000000003,51,720.0,120.0,0.0,10.0,608.0,36628.0,37236.0,10.0,10:10:28,10:20:36,0
2019-06-30,67395,36539.0,11774.0,8.0,650.0,0.5092499999999999,51,720.0,120.0,420.0,10.0,1070.0,37236.0,38306.0,10.0,10:20:36,10:38:26,0
2019-06-30,67395,36540.0,11774.0,9.0,477.0,0.5733000000000003,51,720.0,120.0,0.0,10.0,477.0,38306.0,38783.0,10.0,10:38:26,10:46:23,0
2019-06-30,67395,36541.0,11774.0,10.0,564.0,0.6332000000000009,51,720.0,120.0,130.0,10.0,694.0,38783.0,39477.0,10.0,10:46:23,10:57:57,0
2019-06-30,67395,36542.0,11774.0,11.0,510.0,0.7945500000000006,51,720.0,120.0,130.0,10.0,640.0,39477.0,40117.0,11.0,10:57:57,11:08:37,0
2019-06-30,67395,36543.0,11774.0,12.0,602.0,0.7350500000000008,51,720.0,120.0,0.0,11.0,602.0,40117.0,40719.0,11.0,11:08:37,11:18:39,0
2019-06-30,67396,37100.0,11932.0,1.0,930.0,1.4425000000000014,52,720.0,120.0,290.0,11.0,1220.0,40697.0,41917.0,11.0,11:18:17,11:38:37,0
2019-06-30,67396,37101.0,11932.0,2.0,867.0,1.2576500000000024,52,720.0,120.0,290.0,11.0,1157.0,41917.0,43074.0,11.0,11:38:37,11:57:54,0
2019-06-30,67396,37102.0,11932.0,3.0,834.0,1.5116,52,720.0,120.0,420.0,11.0,1254.0,43074.0,44328.0,12.0,11:57:54,12:18:48,0
2019-06-30,67396,37103.0,11932.0,4.0,980.0,2.2197999999999967,52,720.0,120.0,0.0,12.0,980.0,44328.0,45308.0,12.0,12:18:48,12:35:08,0
2019-06-30,67396,37104.0,11932.0,5.0,1011.0,2.058649999999997,52,720.0,120.0,420.0,12.0,1431.0,45308.0,46739.0,12.0,12:35:08,12:58:59,0
2019-06-30,67396,37105.0,11932.0,6.0,784.0,1.740700000000001,52,720.0,120.0,420.0,12.0,1204.0,46739.0,47943.0,13.0,12:58:59,13:19:03,0
2019-06-30,67396,37106.0,11932.0,7.0,985.0,2.6674999999999978,52,720.0,120.0,0.0,13.0,985.0,47943.0,48928.0,13.0,13:19:03,13:35:28,0
2019-06-30,67396,37107.0,11932.0,8.0,712.0,2.2936500000000013,52,720.0,120.0,420.0,13.0,1132.0,48928.0,50060.0,13.0,13:35:28,13:54:20,0
2019-06-30,67396,37108.0,11932.0,9.0,574.0,2.583399999999997,52,720.0,120.0,270.0,13.0,844.0,50060.0,50904.0,14.0,13:54:20,14:08:24,0
2019-06-30,67396,37109.0,11932.0,10.0,585.0,2.1731499999999984,52,720.0,120.0,270.0,14.0,855.0,50904.0,51759.0,14.0,14:08:24,14:22:39,0
2019-06-30,67396,37110.0,11932.0,11.0,995.0,2.911149999999996,52,720.0,120.0,0.0,14.0,995.0,51759.0,52754.0,14.0,14:22:39,14:39:14,0
2019-06-30,67397,41227.0,12950.0,1.0,1015.0,2.7351499999999977,53,720.0,120.0,290.0,14.0,1305.0,52749.0,54054.0,15.0,14:39:09,15:00:54,0
2019-06-30,67397,41228.0,12950.0,2.0,966.0,1.8144499999999986,53,720.0,120.0,0.0,15.0,966.0,54054.0,55020.0,15.0,15:00:54,15:17:00,0
2019-06-30,67397,41229.0,12950.0,3.0,722.0,1.5718499999999975,53,720.0,120.0,420.0,15.0,1142.0,55020.0,56162.0,15.0,15:17:00,15:36:02,0
2019-06-30,67397,41230.0,12950.0,4.0,880.0,1.2201999999999984,53,720.0,120.0,420.0,15.0,1300.0,56162.0,57462.0,15.0,15:36:02,15:57:42,0
2019-06-30,67397,41231.0,12950.0,5.0,844.0,1.1591500000000006,53,720.0,120.0,0.0,15.0,844.0,57462.0,58306.0,16.0,15:57:42,16:11:46,0
2019-06-30,67397,41232.0,12950.0,6.0,630.0,1.0351499999999993,53,720.0,120.0,0.0,16.0,630.0,58306.0,58936.0,16.0,16:11:46,16:22:16,0
2019-06-30,67397,41233.0,12950.0,7.0,745.0,0.9194499999999995,53,720.0,120.0,420.0,16.0,1165.0,58936.0,60101.0,16.0,16:22:16,16:41:41,0
2019-06-30,67397,41234.0,12950.0,8.0,778.0,0.9580999999999997,53,720.0,120.0,420.0,16.0,1198.0,60101.0,61299.0,17.0,16:41:41,17:01:39,0
2019-06-30,67397,41235.0,12950.0,9.0,674.0,0.8772999999999992,53,720.0,120.0,320.0,17.0,994.0,61299.0,62293.0,17.0,17:01:39,17:18:13,0
2019-06-30,67397,41236.0,12950.0,10.0,795.0,0.9485999999999997,53,720.0,120.0,320.0,17.0,1115.0,62293.0,63408.0,17.0,17:18:13,17:36:48,0
2019-06-30,67397,41237.0,12950.0,11.0,600.0,0.8709499999999992,53,720.0,120.0,0.0,17.0,600.0,63408.0,64008.0,17.0,17:36:48,17:46:48,0
2019-06-30,67398,24870.0,7405.0,1.0,813.96,0.6676999999999983,54,720.0,120.0,200.0,17.0,1013.96,64018.00000000001,65031.96000000001,18.0,17:46:58,18:03:51,0
2019-06-30,67398,24871.0,7405.0,2.0,688.96,0.4622500000000007,54,720.0,120.0,420.0,18.0,1108.96,65031.96000000001,66140.92000000001,18.0,18:03:51,18:22:20,0
2019-06-30,67398,24872.0,7405.0,3.0,737.96,0.6362999999999992,54,720.0,120.0,0.0,18.0,737.96,66140.92000000001,66878.88000000002,18.0,18:22:20,18:34:38,0
2019-06-30,67398,24873.0,7405.0,4.0,656.96,0.6019500000000008,54,720.0,120.0,420.0,18.0,1076.96,66878.88000000002,67955.84000000003,18.0,18:34:38,18:52:35,0
2019-06-30,67398,24881.0,7405.0,12.0,784.96,0.6587,54,720.0,120.0,0.0,18.0,784.96,67955.84000000003,68740.80000000003,19.0,18:52:35,19:05:40,0
2019-06-30,67398,24874.0,7405.0,5.0,762.96,0.5957000000000009,54,720.0,120.0,420.0,19.0,1182.96,68740.80000000003,69923.76000000004,19.0,19:05:40,19:25:23,0
2019-06-30,67398,24875.0,7405.0,6.0,757.96,0.6528500000000003,54,720.0,120.0,0.0,19.0,757.96,69923.76000000004,70681.72000000004,19.0,19:25:23,19:38:01,0
2019-06-30,67398,24876.0,7405.0,7.0,643.96,0.5502999999999995,54,720.0,120.0,420.0,19.0,1063.96,70681.72000000004,71745.68000000005,19.0,19:38:01,19:55:45,0
2019-06-30,67398,24877.0,7405.0,8.0,654.96,0.6442999999999991,54,720.0,120.0,420.0,19.0,1074.96,71745.68000000005,72820.64000000006,20.0,19:55:45,20:13:40,0
2019-06-30,67398,24878.0,7405.0,9.0,719.96,0.6805500000000011,54,720.0,120.0,420.0,20.0,1139.96,72820.64000000006,73960.60000000006,20.0,20:13:40,20:32:40,0
2019-06-30,67398,24879.0,7405.0,10.0,780.96,0.9399500000000018,54,720.0,120.0,0.0,20.0,780.96,73960.60000000006,74741.56000000007,20.0,20:32:40,20:45:41,0
2019-06-30,67398,24880.0,7405.0,11.0,859.96,1.0516500000000013,54,720.0,120.0,0.0,20.0,859.96,74741.56000000007,75601.52000000008,21.0,20:45:41,21:00:01,0
2019-06-30,67399,11183.0,3325.0,1.0,708.96,0.9152499999999992,55,720.0,120.0,420.0,21.0,1128.96,75600.0,76728.96,21.0,21:00:00,21:18:48,0
2019-06-30,67399,11184.0,3325.0,2.0,620.96,1.03005,55,720.0,120.0,0.0,21.0,620.96,76728.96,77349.92000000001,21.0,21:18:48,21:29:09,0
2019-06-30,67399,11185.0,3325.0,3.0,716.96,1.0116,55,720.0,120.0,420.0,21.0,1136.96,77349.92000000001,78486.88000000002,21.0,21:29:09,21:48:06,0
2019-06-30,67399,11186.0,3325.0,4.0,831.96,1.140549999999999,55,720.0,120.0,420.0,21.0,1251.96,78486.88000000002,79738.84000000003,22.0,21:48:06,22:08:58,0
2019-06-30,67399,11187.0,3325.0,5.0,666.96,1.3549999999999982,55,720.0,120.0,0.0,22.0,666.96,79738.84000000003,80405.80000000003,22.0,22:08:58,22:20:05,0
2019-06-30,67399,11188.0,3325.0,6.0,631.96,1.4265499999999995,55,720.0,120.0,0.0,22.0,631.96,80405.80000000003,81037.76000000004,22.0,22:20:05,22:30:37,0
2019-06-30,67399,11189.0,3325.0,7.0,653.96,1.3209000000000006,55,720.0,120.0,0.0,22.0,653.96,81037.76000000004,81691.72000000004,22.0,22:30:37,22:41:31,0
2019-06-30,67399,11190.0,3325.0,8.0,683.96,1.0407999999999986,55,720.0,120.0,420.0,22.0,1103.96,81691.72000000004,82795.68000000005,22.0,22:41:31,22:59:55,0
2019-06-30,67399,11191.0,3325.0,9.0,564.96,1.1780500000000007,55,720.0,120.0,0.0,22.0,564.96,82795.68000000005,83360.64000000006,23.0,22:59:55,23:09:20,0
2019-06-30,67399,11192.0,3325.0,10.0,689.96,0.9824999999999996,55,720.0,120.0,400.0,23.0,1089.96,83360.64000000006,84450.60000000006,23.0,23:09:20,23:27:30,0
2019-06-30,67399,11193.0,3325.0,11.0,635.96,0.9687999999999997,55,720.0,120.0,400.0,23.0,1035.96,84450.60000000006,85486.56000000007,23.0,23:27:30,23:44:46,0
2019-06-30,67399,11194.0,3325.0,12.0,774.96,0.8325499999999993,55,720.0,120.0,0.0,23.0,774.96,85486.56000000007,86261.52000000008,23.0,23:44:46,23:57:41,0
2019-06-30,67400,36910.0,11893.0,1.0,957.0,0.4431000000000002,56,720.0,120.0,40.0,23.0,997.0,86271.0,87268.0,24.0,23:57:51,00:14:28,0
2019-06-30,67400,36911.0,11893.0,2.0,664.0,0.3482999999999997,56,720.0,120.0,420.0,24.0,1084.0,87268.0,88352.0,24.0,00:14:28,00:32:32,0
2019-06-30,67400,36912.0,11893.0,3.0,679.0,0.41599999999999987,56,720.0,120.0,420.0,24.0,1099.0,88352.0,89451.0,24.0,00:32:32,00:50:51,0
2019-06-30,67400,36913.0,11893.0,4.0,647.0,0.34699999999999986,56,720.0,120.0,0.0,24.0,647.0,89451.0,90098.0,25.0,00:50:51,01:01:38,0
2019-06-30,67400,36914.0,11893.0,5.0,849.0,0.35824999999999996,56,720.0,120.0,0.0,25.0,849.0,90098.0,90947.0,25.0,01:01:38,01:15:47,0
2019-06-30,67400,36915.0,11893.0,6.0,692.0,0.5074000000000001,56,720.0,120.0,0.0,25.0,692.0,90947.0,91639.0,25.0,01:15:47,01:27:19,0
2019-06-30,67400,36916.0,11893.0,7.0,480.0,0.3297000000000001,56,720.0,120.0,0.0,25.0,480.0,91639.0,92119.0,25.0,01:27:19,01:35:19,0
2019-06-30,67400,36917.0,11893.0,8.0,783.0,0.39164999999999983,56,720.0,120.0,0.0,25.0,783.0,92119.0,92902.0,25.0,01:35:19,01:48:22,0
2019-06-30,67400,36918.0,11893.0,9.0,380.0,0.39880000000000004,56,720.0,120.0,0.0,25.0,380.0,92902.0,93282.0,25.0,01:48:22,01:54:42,0
2019-07-01,67407,29647.0,9335.0,1.0,847.2,0.3045,8,720.0,120.0,410.0,0.0,1257.2,78.0,1335.2,0.0,00:01:18,00:22:15,0
