air_date,content_duration_sec,promo_duration_sec,ad_duration_sec,content_start_time,content_end_time,channel_id,slot_id,slot_desc,dow_id,dow_code,content_tape_id,content_id,tape_name,tape_duration_sec,content_name,content_tape_detail_id,content_tape_id,content_tape_detail_name,tape_duration_sec,part_no,segment_no,tape_id
2019-06-01 00:00:00.000,9144.52,397.5878261,2385.526957,14:58:45.0000000,18:17:32.0000000,1,45,Dopahar 2,1,SAT,9140,1026,ZCN LAADLA ( V/U CUTS-NEW COPY ),9144.52,LAADLA,29047,9140,ZCN LAADLA ( V/U CUTS-NEW COPY ),796.36,1,5,513947
2019-06-01 00:00:00.000,9144.52,397.5878261,2385.526957,14:58:45.0000000,18:17:32.0000000,1,45,Dopahar 2,1,SAT,9140,1026,ZCN LAADLA ( V/U CUTS-NEW COPY ),9144.52,LAADLA,29048,9140,ZCN LAADLA ( V/U CUTS-NEW COPY ),612.08,2,1,513948
2019-06-01 00:00:00.000,9144.52,397.5878261,2385.526957,14:58:45.0000000,18:17:32.0000000,1,45,Dopahar 2,1,SAT,9140,1026,ZCN LAADLA ( V/U CUTS-NEW COPY ),9144.52,LAADLA,29049,9140,ZCN LAADLA ( V/U CUTS-NEW COPY ),639.48,2,2,513948
2019-06-01 00:00:00.000,9144.52,397.5878261,2385.526957,14:58:45.0000000,18:17:32.0000000,1,45,Dopahar 2,1,SAT,9140,1026,ZCN LAADLA ( V/U CUTS-NEW COPY ),9144.52,LAADLA,29050,9140,ZCN LAADLA ( V/U CUTS-NEW COPY ),754.36,2,3,513948
2019-06-01 00:00:00.000,9144.52,397.5878261,2385.526957,14:58:45.0000000,18:17:32.0000000,1,45,Dopahar 2,1,SAT,9140,1026,ZCN LAADLA ( V/U CUTS-NEW COPY ),9144.52,LAADLA,29051,9140,ZCN LAADLA ( V/U CUTS-NEW COPY ),680.6,2,4,513948
2019-06-01 00:00:00.000,9144.52,397.5878261,2385.526957,14:58:45.0000000,18:17:32.0000000,1,45,Dopahar 2,1,SAT,9140,1026,ZCN LAADLA ( V/U CUTS-NEW COPY ),9144.52,LAADLA,29052,9140,ZCN LAADLA ( V/U CUTS-NEW COPY ),671.8,2,5,513948
2019-06-01 00:00:00.000,9144.52,397.5878261,2385.526957,14:58:45.0000000,18:17:32.0000000,1,45,Dopahar 2,1,SAT,9140,1026,ZCN LAADLA ( V/U CUTS-NEW COPY ),9144.52,LAADLA,29053,9140,ZCN LAADLA ( V/U CUTS-NEW COPY ),653.32,2,6,513948
2019-06-01 00:00:00.000,9144.52,397.5878261,2385.526957,14:58:45.0000000,18:17:32.0000000,1,45,Dopahar 2,1,SAT,9140,1026,ZCN LAADLA ( V/U CUTS-NEW COPY ),9144.52,LAADLA,29054,9140,ZCN LAADLA ( V/U CUTS-NEW COPY ),379.04,2,7,513948
2019-06-01 00:00:00.000,7474,324.9565217,1949.73913,18:17:32.0000000,21:00:00.0000000,1,46,Shaam,1,SAT,1142,192,ZCN AUTO NAGAR SURYA (V/UA-FULL V)NAGA C,7500,AUTONAGAR SURYA,4087,1142,ZCN AUTO NAGAR SURYA (V/UA-FULL V)NAGA C,736,1,1,517401
2019-06-01 00:00:00.000,7474,324.9565217,1949.73913,18:17:32.0000000,21:00:00.0000000,1,46,Shaam,1,SAT,1142,192,ZCN AUTO NAGAR SURYA (V/UA-FULL V)NAGA C,7500,AUTONAGAR SURYA,4088,1142,ZCN AUTO NAGAR SURYA (V/UA-FULL V)NAGA C,790,1,2,517401
