air_date,schedule_detail_id,content_tape_detail_id,content_tape_id,segment_no,segment_duration_sec,Reach,slot_id,AD_DURATION,PROMO_DURATION,ad_duration_sec,Time_hour,Total_Duration,start_sec,End_time,End_hour,start_time_in_time,end_time_in_time,promo_duration_sec
2019-08-31,150651,46626.0,14640.0,1.0,1102.0,0.35235000000000033,43,720.0,120.0,420.0,8.0,1522.0,30619.000000000004,32141.000000000004,8.0,08:30:19,08:55:41,0
2019-08-31,150651,46627.0,14640.0,2.0,775.0,0.27970000000000034,43,720.0,120.0,420.0,8.0,1195.0,32141.000000000004,33336.0,9.0,08:55:41,09:15:36,0
2019-08-31,150651,46628.0,14640.0,3.0,831.0,0.3498499999999997,43,720.0,120.0,420.0,9.0,1251.0,33336.0,34587.0,9.0,09:15:36,09:36:27,0
2019-08-31,150651,46629.0,14640.0,4.0,750.0,0.3935499999999987,43,720.0,120.0,0.0,9.0,750.0,34587.0,35337.0,9.0,09:36:27,09:48:57,0
2019-08-31,150651,46630.0,14640.0,5.0,909.0,0.36145000000000005,43,720.0,120.0,420.0,9.0,1329.0,35337.0,36666.0,10.0,09:48:57,10:11:06,0
2019-08-31,150651,46631.0,14640.0,6.0,768.0,0.4361499999999996,43,720.0,120.0,0.0,10.0,768.0,36666.0,37434.0,10.0,10:11:06,10:23:54,0
2019-08-31,150651,46632.0,14640.0,7.0,729.0,0.3533999999999998,43,720.0,120.0,420.0,10.0,1149.0,37434.0,38583.0,10.0,10:23:54,10:43:03,0
2019-08-31,150651,46633.0,14640.0,8.0,664.0,0.42565,43,720.0,120.0,0.0,10.0,664.0,38583.0,39247.0,10.0,10:43:03,10:54:07,0
2019-08-31,150651,46634.0,14640.0,9.0,623.0,0.5276499999999993,43,720.0,120.0,240.00000000000003,10.0,863.0,39247.0,40110.0,11.0,10:54:07,11:08:30,0
2019-08-31,150651,46635.0,14640.0,10.0,562.0,0.44874999999999987,43,720.0,120.0,240.00000000000003,11.0,802.0,40110.0,40912.0,11.0,11:08:30,11:21:52,0
2019-08-31,150651,46636.0,14640.0,11.0,763.0,0.5879999999999985,43,720.0,120.0,0.0,11.0,763.0,40912.0,41675.0,11.0,11:21:52,11:34:35,0
2019-08-31,150652,12210.0,3629.0,1.0,964.0,0.9597,44,720.0,120.0,360.0,11.0,1324.0,41653.0,42977.0,11.0,11:34:13,11:56:17,0
2019-08-31,150652,12211.0,3629.0,2.0,1113.0,1.2260500000000016,44,720.0,120.0,0.0,11.0,1113.0,42977.0,44090.0,12.0,11:56:17,12:14:50,0
2019-08-31,150652,12212.0,3629.0,3.0,775.0,0.9627500000000003,44,720.0,120.0,420.0,12.0,1195.0,44090.0,45285.0,12.0,12:14:50,12:34:45,0
2019-08-31,150652,12213.0,3629.0,4.0,760.0,0.9673500000000013,44,720.0,120.0,420.0,12.0,1180.0,45285.0,46465.0,12.0,12:34:45,12:54:25,0
2019-08-31,150652,12214.0,3629.0,5.0,732.0,0.9786500000000019,44,720.0,120.0,420.0,12.0,1152.0,46465.0,47617.0,13.0,12:54:25,13:13:37,0
2019-08-31,150652,12215.0,3629.0,6.0,742.0,1.0459500000000013,44,720.0,120.0,0.0,13.0,742.0,47617.0,48359.0,13.0,13:13:37,13:25:59,0
2019-08-31,150652,12216.0,3629.0,7.0,705.0,1.0766000000000013,44,720.0,120.0,150.0,13.0,855.0,48359.0,49214.0,13.0,13:25:59,13:40:14,0
2019-08-31,150652,12217.0,3629.0,8.0,754.0,1.227050000000002,44,720.0,120.0,420.0,13.0,1174.0,49214.0,50388.0,13.0,13:40:14,13:59:48,0
2019-08-31,150652,12218.0,3629.0,9.0,562.0,1.0139000000000018,44,720.0,120.0,150.0,13.0,712.0,50388.0,51100.0,14.0,13:59:48,14:11:40,0
2019-08-31,150652,12219.0,3629.0,10.0,654.0,1.0303000000000004,44,720.0,120.0,0.0,14.0,654.0,51100.0,51754.0,14.0,14:11:40,14:22:34,0
