air_date,schedule_detail_id,content_tape_detail_id,content_tape_id,segment_no,segment_duration_sec,Reach,slot_id,AD_DURATION,PROMO_DURATION,ad_duration_sec,Time_hour,Total_Duration,start_sec,End_time,End_hour,start_time_in_time,end_time_in_time,promo_duration_sec
2019-06-01,69633,54318.0,16583.0,1.0,703.96,0.3849500000000002,104,720.0,120.0,320.0,0.0,1023.96,860.0,1883.96,0.0,00:14:20,00:31:23,0
2019-06-01,69633,54319.0,16583.0,2.0,583.96,0.4395000000000004,104,720.0,120.0,0.0,0.0,583.96,1883.96,2467.92,0.0,00:31:23,00:41:07,0
2019-06-01,69633,54320.0,16583.0,3.0,661.96,0.3849500000000001,104,720.0,120.0,320.0,0.0,981.96,2467.92,3449.88,0.0,00:41:07,00:57:29,0
2019-06-01,69633,54321.0,16583.0,4.0,601.96,0.41320000000000007,104,720.0,120.0,0.0,0.0,601.96,3449.88,4051.84,1.0,00:57:29,01:07:31,0
2019-06-01,69633,54322.0,16583.0,5.0,762.96,0.39105000000000006,104,720.0,120.0,0.0,1.0,762.96,4051.84,4814.8,1.0,01:07:31,01:20:14,0
2019-06-01,69633,54323.0,16583.0,6.0,785.96,0.07389999999999992,104,720.0,120.0,420.0,1.0,1205.96,4814.8,6020.76,1.0,01:20:14,01:40:20,0
2019-06-01,69633,54324.0,16583.0,7.0,701.96,0.07539999999999994,104,720.0,120.0,420.0,1.0,1121.96,6020.76,7142.72,1.0,01:40:20,01:59:02,0
2019-06-01,69633,54325.0,16583.0,8.0,687.96,0.07614999999999995,104,720.0,120.0,320.0,1.0,1007.96,7142.72,8150.68,2.0,01:59:02,02:15:50,0
2019-06-01,69633,54327.0,16583.0,10.0,675.96,0.07759999999999995,104,720.0,120.0,320.0,2.0,995.96,8150.68,9146.64,2.0,02:15:50,02:32:26,0
2019-06-01,69633,54326.0,16583.0,9.0,846.96,0.07614999999999991,104,720.0,120.0,0.0,2.0,846.96,9146.64,9993.599999999999,2.0,02:32:26,02:46:33,0
2019-06-01,69627,34215.0,11058.0,1.0,832.96,0.07549999999999993,98,720.0,120.0,210.0,5.0,1042.96,20747.0,21789.96,6.0,05:45:47,06:03:09,0
2019-06-01,69627,34216.0,11058.0,2.0,630.96,0.08314999999999997,98,720.0,120.0,420.0,6.0,1050.96,21789.96,22840.92,6.0,06:03:09,06:20:40,0
2019-06-01,69627,34217.0,11058.0,3.0,819.96,0.07529999999999992,98,720.0,120.0,420.0,6.0,1239.96,22840.92,24080.879999999997,6.0,06:20:40,06:41:20,0
2019-06-01,69627,34218.0,11058.0,4.0,614.96,0.08129999999999996,98,720.0,120.0,0.0,6.0,614.96,24080.879999999997,24695.839999999997,6.0,06:41:20,06:51:35,0
2019-06-01,69627,34219.0,11058.0,5.0,627.96,0.08334999999999995,98,720.0,120.0,0.0,6.0,627.96,24695.839999999997,25323.799999999996,7.0,06:51:35,07:02:03,0
2019-06-01,69627,34220.0,11058.0,6.0,674.96,0.07849999999999996,98,720.0,120.0,420.0,7.0,1094.96,25323.799999999996,26418.759999999995,7.0,07:02:03,07:20:18,0
2019-06-01,69627,34221.0,11058.0,7.0,666.96,0.07884999999999995,98,720.0,120.0,420.0,7.0,1086.96,26418.759999999995,27505.719999999994,7.0,07:20:18,07:38:25,0
2019-06-01,69627,34222.0,11058.0,8.0,656.96,0.11950000000000006,98,720.0,120.0,0.0,7.0,656.96,27505.719999999994,28162.679999999993,7.0,07:38:25,07:49:22,0
2019-06-01,69627,34223.0,11058.0,9.0,587.96,0.10824999999999996,98,720.0,120.0,0.0,7.0,587.96,28162.679999999993,28750.639999999992,7.0,07:49:22,07:59:10,0
2019-06-01,69627,34224.0,11058.0,10.0,649.96,0.12985000000000002,98,720.0,120.0,230.00000000000003,7.0,879.96,28750.639999999992,29630.59999999999,8.0,07:59:10,08:13:50,0
