schedule_detail_id,content_tape_detail_id,content_tape_id,segment_no,tape_duration_sec,break_sec,promo_sec
62479,24361.0,7216.0,9.0,812.0,420.0,0
62479,24362.0,7216.0,10.0,707.0,0.0,0
62479,24363.0,7216.0,11.0,591.0,420.0,0
62479,24364.0,7216.0,12.0,770.0,84.00000000000001,0
62473,37738.0,12101.0,1.0,681.0,70.0,0
62473,37739.0,12101.0,2.0,761.0,420.0,0
62473,37740.0,12101.0,3.0,695.0,0.0,0
62473,37741.0,12101.0,4.0,817.0,420.0,0
62473,37742.0,12101.0,5.0,548.0,420.0,0
62473,37743.0,12101.0,6.0,648.0,420.0,0
62473,37744.0,12101.0,7.0,655.0,0.0,0
62473,37745.0,12101.0,8.0,611.0,0.0,0
62473,37746.0,12101.0,9.0,767.0,126.0,0
62474,34119.0,11037.0,1.0,708.96,357.0,0
62474,34120.0,11037.0,2.0,641.96,357.0,0
62474,34121.0,11037.0,3.0,689.96,0.0,0
62474,34122.0,11037.0,4.0,670.96,420.0,0
62474,34123.0,11037.0,5.0,694.96,420.0,0
62474,34124.0,11037.0,6.0,735.96,0.0,0
62474,34125.0,11037.0,7.0,809.96,0.0,0
62474,34126.0,11037.0,8.0,860.96,0.0,0
62474,34127.0,11037.0,9.0,777.96,329.0,0
62474,34128.0,11037.0,10.0,666.96,329.0,0
62476,50125.0,15913.0,1.0,1016.0,126.0,0
62476,50126.0,15913.0,2.0,1131.0,420.0,0
62476,50127.0,15913.0,3.0,828.0,420.0,0
62476,50128.0,15913.0,4.0,1327.0,0.0,0
62476,50129.0,15913.0,5.0,729.0,0.0,0
62476,50130.0,15913.0,6.0,432.0,420.0,0
62476,50131.0,15913.0,7.0,399.0,420.0,0
62476,50132.0,15913.0,8.0,773.0,0.0,0
62476,50133.0,15913.0,9.0,773.0,0.0,0
62476,50134.0,15913.0,10.0,467.0,420.0,0
62476,50135.0,15913.0,11.0,811.0,420.0,0
62477,23527.0,6963.0,1.0,1005.96,0.0,0
62477,23528.0,6963.0,2.0,656.96,420.0,0
62477,23529.0,6963.0,3.0,671.96,420.0,0
62477,23530.0,6963.0,4.0,685.96,420.0,0
62477,23531.0,6963.0,5.0,792.96,420.0,0
62477,23532.0,6963.0,6.0,702.96,0.0,0
62477,23533.0,6963.0,7.0,926.96,0.0,0
62477,23534.0,6963.0,8.0,678.96,420.0,0
62477,23535.0,6963.0,9.0,630.96,420.0,0
62477,23536.0,6963.0,10.0,732.96,0.0,0
62477,23537.0,6963.0,11.0,784.96,0.0,0
62480,12352.0,3664.0,1.0,666.76,329.0,0
62480,12353.0,3664.0,2.0,971.6,329.0,0
62480,12354.0,3664.0,3.0,724.64,420.0,0
62480,12355.0,3664.0,4.0,721.92,420.0,0
62480,12356.0,3664.0,5.0,821.28,0.0,0
62480,12357.0,3664.0,6.0,818.72,0.0,0
62480,12358.0,3664.0,7.0,706.48,420.0,0
62480,12359.0,3664.0,8.0,884.56,0.0,0
62480,12360.0,3664.0,9.0,755.76,420.0,0
62480,12361.0,3664.0,10.0,676.0,182.0,0
62480,12362.0,3664.0,11.0,557.0,0.0,0
62481,42235.0,13202.0,1.0,638.0,329.0,0
62481,42236.0,13202.0,2.0,853.0,0.0,0
62481,42237.0,13202.0,3.0,630.0,329.0,0
62481,42238.0,13202.0,4.0,662.0,420.0,0
62481,42239.0,13202.0,5.0,764.0,420.0,0
62481,42240.0,13202.0,6.0,700.0,0.0,0
62481,42241.0,13202.0,7.0,736.0,420.0,0
62481,42242.0,13202.0,8.0,632.0,420.0,0
62481,42243.0,13202.0,9.0,630.0,0.0,0
62481,42244.0,13202.0,10.0,651.0,0.0,0
62481,42245.0,13202.0,11.0,787.0,0.0,0
62481,42246.0,13202.0,12.0,669.0,210.0,0
62481,42247.0,13202.0,13.0,703.0,210.0,0
62482,37633.0,12071.0,9.0,869.8,420.0,0
62482,37634.0,12071.0,10.0,829.04,420.0,0
62482,37629.0,12071.0,5.0,887.16,0.0,0
62482,37630.0,12071.0,6.0,855.8,420.0,0
62482,37631.0,12071.0,7.0,905.56,420.0,0
62482,37632.0,12071.0,8.0,796.68,0.0,0
62482,37625.0,12071.0,1.0,823.04,420.0,0
62482,37626.0,12071.0,2.0,995.0,0.0,0
62482,37627.0,12071.0,3.0,819.12,266.0,0
62482,37628.0,12071.0,4.0,870.6,266.0,0
62483,54129.0,16555.0,1.0,931.0,308.0,0
62483,54130.0,16555.0,2.0,868.0,0.0,0
62483,54131.0,16555.0,3.0,725.0,420.0,0
62483,54132.0,16555.0,4.0,876.0,420.0,0
62483,54133.0,16555.0,5.0,639.0,0.0,0
62483,54134.0,16555.0,6.0,717.0,0.0,0
62483,54135.0,16555.0,7.0,695.0,420.0,0
62483,54136.0,16555.0,8.0,615.0,420.0,0
62483,54137.0,16555.0,9.0,535.0,0.0,0
62483,54138.0,16555.0,10.0,810.0,0.0,0
62483,54139.0,16555.0,11.0,500.0,308.0,0
62483,54140.0,16555.0,12.0,669.0,308.0,0
62484,32878.0,10564.0,1.0,587.96,224.0,0
62484,32879.0,10564.0,2.0,630.96,420.0,0
62484,32880.0,10564.0,3.0,635.96,420.0,0
62484,32881.0,10564.0,4.0,551.96,0.0,0
62484,32882.0,10564.0,5.0,708.96,0.0,0
62484,32883.0,10564.0,6.0,765.96,420.0,0
62484,32884.0,10564.0,7.0,868.96,0.0,0
62484,32885.0,10564.0,8.0,625.96,420.0,0
62484,32886.0,10564.0,9.0,850.96,0.0,0
62486,33790.0,10902.0,1.0,1059.8,0.0,0
62486,33791.0,10902.0,2.0,969.08,420.0,0
62486,33792.0,10902.0,3.0,1143.72,420.0,0
62486,33793.0,10902.0,1.0,1012.12,413.0,0
62486,33794.0,10902.0,2.0,1050.64,413.0,0
62486,33795.0,10902.0,3.0,1035.6,238.0,0
62493,41741.0,13097.0,1.0,624.0,343.0,0
62493,41742.0,13097.0,2.0,635.0,343.0,0
62493,41743.0,13097.0,3.0,620.0,0.0,0
62493,41744.0,13097.0,4.0,700.0,0.0,0
62493,41745.0,13097.0,5.0,727.0,0.0,0
62493,41746.0,13097.0,6.0,710.0,420.0,0
62493,41747.0,13097.0,7.0,685.0,420.0,0
62493,41748.0,13097.0,8.0,705.0,112.0,0
62487,42259.0,13213.0,1.0,824.0,315.0,0
62487,42260.0,13213.0,2.0,1044.0,315.0,0
62487,42261.0,13213.0,3.0,794.0,420.0,0
62487,42262.0,13213.0,4.0,793.0,420.0,0
62487,42263.0,13213.0,5.0,715.0,0.0,0
62487,42264.0,13213.0,6.0,684.0,0.0,0
62487,42265.0,13213.0,7.0,800.0,0.0,0
62487,42266.0,13213.0,8.0,543.0,420.0,0
62487,42267.0,13213.0,9.0,459.0,420.0,0
62487,42268.0,13213.0,10.0,819.0,0.0,0
62487,42269.0,13213.0,11.0,565.0,139.99999999999997,0
62488,20565.0,6052.0,1.0,692.96,350.00000000000006,0
62488,20566.0,6052.0,2.0,764.96,350.00000000000006,0
62488,20567.0,6052.0,3.0,800.96,0.0,0
62488,20568.0,6052.0,4.0,750.96,420.0,0
62488,20569.0,6052.0,5.0,781.96,420.0,0
62488,20570.0,6052.0,6.0,666.96,0.0,0
62488,20571.0,6052.0,7.0,747.96,0.0,0
62488,20572.0,6052.0,8.0,733.96,420.0,0
62488,20573.0,6052.0,9.0,778.96,420.0,0
62488,20574.0,6052.0,10.0,649.96,0.0,0
62488,20575.0,6052.0,11.0,758.96,0.0,0
62488,20576.0,6052.0,12.0,177.96,139.99999999999997,0
62489,12219.0,3629.0,10.0,654.0,350.00000000000006,0
62489,12210.0,3629.0,1.0,964.0,350.00000000000006,0
62489,12211.0,3629.0,2.0,1113.0,0.0,0
62489,12212.0,3629.0,3.0,775.0,420.0,0
62489,12213.0,3629.0,4.0,760.0,0.0,0
62489,12214.0,3629.0,5.0,732.0,420.0,0
62489,12215.0,3629.0,6.0,742.0,0.0,0
62489,12216.0,3629.0,7.0,705.0,0.0,0
62489,12217.0,3629.0,8.0,754.0,406.0,0
62489,12218.0,3629.0,9.0,562.0,406.0,0
62490,28448.0,8885.0,1.0,664.96,420.0,0
62490,28449.0,8885.0,2.0,740.96,0.0,0
62490,28450.0,8885.0,3.0,798.96,420.0,0
62490,28451.0,8885.0,4.0,746.96,0.0,0
62490,28452.0,8885.0,5.0,623.96,0.0,0
62490,28453.0,8885.0,6.0,774.96,420.0,0
62490,28454.0,8885.0,7.0,712.96,420.0,0
62490,28455.0,8885.0,8.0,756.96,420.0,0
62490,28456.0,8885.0,9.0,801.96,0.0,0
62490,28457.0,8885.0,10.0,640.96,420.0,0
62490,28458.0,8885.0,11.0,766.96,0.0,0
62490,28459.0,8885.0,12.0,794.96,139.99999999999997,0
62492,37882.0,12139.0,1.0,916.0,420.0,0
62492,37883.0,12139.0,2.0,1129.0,420.0,0
62492,37884.0,12139.0,3.0,787.0,420.0,0
62492,37885.0,12139.0,4.0,767.0,420.0,0
62492,37886.0,12139.0,5.0,986.0,0.0,0
62492,37887.0,12139.0,6.0,666.0,0.0,0
62492,37888.0,12139.0,7.0,782.0,0.0,0
62492,37889.0,12139.0,8.0,788.0,0.0,0
62492,37890.0,12139.0,9.0,717.0,420.0,0
62492,37891.0,12139.0,10.0,576.0,420.0,0
62492,37892.0,12139.0,11.0,687.0,154.0,0
62494,8994.0,2609.0,1.0,795.0,279.99999999999994,0
62494,8995.0,2609.0,2.0,544.0,420.0,0
62494,8996.0,2609.0,3.0,758.0,420.0,0
62494,8997.0,2609.0,4.0,720.0,0.0,0
62494,8998.0,2609.0,5.0,604.0,0.0,0
62494,8999.0,2609.0,6.0,777.0,420.0,0
62494,9000.0,2609.0,7.0,782.0,420.0,0
62494,9001.0,2609.0,8.0,782.0,0.0,0
62494,9002.0,2609.0,9.0,536.0,0.0,0
62494,9003.0,2609.0,10.0,543.0,231.00000000000003,0
62494,9004.0,2609.0,11.0,1103.0,231.00000000000003,0
62495,39367.0,12515.0,1.0,871.0,378.0,0
62495,39368.0,12515.0,2.0,712.0,0.0,0
62495,39369.0,12515.0,3.0,629.0,420.0,0
62495,39370.0,12515.0,4.0,745.0,0.0,0
62495,39371.0,12515.0,5.0,936.0,420.0,0
62495,39372.0,12515.0,6.0,446.0,420.0,0
62495,39373.0,12515.0,7.0,573.0,0.0,0
62495,39374.0,12515.0,8.0,717.0,420.0,0
62495,39375.0,12515.0,9.0,489.0,0.0,0
62495,39376.0,12515.0,10.0,692.0,28.0,0
62496,30916.0,9810.0,1.0,772.0,406.0,0
62496,30917.0,9810.0,2.0,780.0,0.0,0
62496,30918.0,9810.0,3.0,604.0,406.0,0
62496,30919.0,9810.0,4.0,774.0,420.0,0
62496,30920.0,9810.0,5.0,833.0,0.0,0
62496,30921.0,9810.0,6.0,648.0,420.0,0
62496,30922.0,9810.0,7.0,565.0,0.0,0
62496,30923.0,9810.0,8.0,751.0,420.0,0
62496,30924.0,9810.0,9.0,962.0,0.0,0
62496,30925.0,9810.0,10.0,557.0,420.0,0
62496,30926.0,9810.0,11.0,879.0,0.0,0
62496,30927.0,9810.0,12.0,769.0,210.0,0
62497,27604.0,8558.0,1.0,938.92,315.0,0
62497,27605.0,8558.0,2.0,887.36,315.0,0
62497,27606.0,8558.0,3.0,928.0,420.0,0
62497,27607.0,8558.0,4.0,986.64,0.0,0
62497,27608.0,8558.0,5.0,885.96,420.0,0
62497,27609.0,8558.0,6.0,790.08,364.0,0
62497,27610.0,8558.0,7.0,906.84,0.0,0
62497,27611.0,8558.0,8.0,900.04,364.0,0
62498,42307.0,13224.0,1.0,768.2,0.0,0
62498,42308.0,13224.0,2.0,756.12,0.0,0
62498,42309.0,13224.0,3.0,609.96,420.0,0
62498,42310.0,13224.0,4.0,621.64,420.0,0
62498,42311.0,13224.0,5.0,685.2,0.0,0
62498,42312.0,13224.0,6.0,630.68,420.0,0
62498,42313.0,13224.0,7.0,780.28,420.0,0
62498,42314.0,13224.0,8.0,701.88,0.0,0
62498,42315.0,13224.0,9.0,629.88,420.0,0
62498,42316.0,13224.0,10.0,661.16,0.0,0
62498,42317.0,13224.0,11.0,597.16,0.0,0
62498,42318.0,13224.0,12.0,721.4,112.0,0
62498,42319.0,13224.0,13.0,485.04,420.0,0
62500,38743.0,12364.0,1.0,937.28,0.0,0
62500,38744.0,12364.0,2.0,924.68,420.0,0
62500,38745.0,12364.0,3.0,940.56,420.0,0
62500,38746.0,12364.0,4.0,951.28,420.0,0
62500,38747.0,12364.0,5.0,951.6,224.0,0
62500,38748.0,12364.0,1.0,954.88,420.0,0
62500,38749.0,12364.0,2.0,893.88,161.0,0
62500,38750.0,12364.0,3.0,766.68,161.0,0
62501,11617.0,3460.0,11.0,700.24,378.0,0
62501,11615.0,3460.0,9.0,646.48,0.0,0
62501,11616.0,3460.0,10.0,931.28,420.0,0
62501,11607.0,3460.0,1.0,636.44,0.0,0
62501,11608.0,3460.0,2.0,641.96,420.0,0
62501,11609.0,3460.0,3.0,748.88,420.0,0
62501,11610.0,3460.0,4.0,542.76,0.0,0
62501,11611.0,3460.0,5.0,615.0,420.0,0
62501,11612.0,3460.0,6.0,674.68,0.0,0
62501,11613.0,3460.0,7.0,605.8,0.0,0
62501,11614.0,3460.0,8.0,676.28,210.0,0
62501,11618.0,3460.0,12.0,755.32,210.0,0
62502,12266.0,3642.0,1.0,729.96,420.0,0
62502,12267.0,3642.0,2.0,647.96,0.0,0
62502,12268.0,3642.0,3.0,764.96,420.0,0
62502,12269.0,3642.0,4.0,729.96,0.0,0
62502,12270.0,3642.0,5.0,679.96,420.0,0
62502,12271.0,3642.0,6.0,783.96,0.0,0
62502,12272.0,3642.0,7.0,619.96,420.0,0
62502,12273.0,3642.0,8.0,691.96,0.0,0
62502,12274.0,3642.0,9.0,747.96,420.0,0
62502,12275.0,3642.0,10.0,983.96,210.0,0
62502,12276.0,3642.0,11.0,917.96,210.0,0
62503,4939.0,1391.0,1.0,753.0,420.0,0
62503,4940.0,1391.0,2.0,613.0,420.0,0
62503,4941.0,1391.0,3.0,832.0,420.0,0
62503,4942.0,1391.0,4.0,720.0,0.0,0
62503,4943.0,1391.0,5.0,597.0,0.0,0
62503,4944.0,1391.0,6.0,696.0,420.0,0
62503,4945.0,1391.0,7.0,780.0,0.0,0
62503,4946.0,1391.0,8.0,820.0,420.0,0
62503,4947.0,1391.0,9.0,627.0,0.0,0
62503,4948.0,1391.0,10.0,795.0,112.0,0
62504,21487.0,6331.0,1.0,721.96,0.0,0
62504,21488.0,6331.0,2.0,617.96,364.0,0
62504,21489.0,6331.0,3.0,779.96,364.0,0
62504,21490.0,6331.0,4.0,849.96,420.0,0
62504,21491.0,6331.0,5.0,898.96,0.0,0
62504,21492.0,6331.0,6.0,1071.96,420.0,0
62504,21493.0,6331.0,7.0,891.96,420.0,0
62504,21494.0,6331.0,8.0,1337.96,420.0,0
62504,21495.0,6331.0,9.0,905.96,398.99999999999994,0
62504,21496.0,6331.0,10.0,931.96,0.0,0
62504,21497.0,6331.0,11.0,917.96,0.0,0
62504,21498.0,6331.0,12.0,620.96,398.99999999999994,0
62505,54060.0,16546.0,12.0,795.76,0.0,0
62505,54056.0,16546.0,8.0,677.96,420.0,0
62505,54057.0,16546.0,9.0,682.96,420.0,0
62505,54058.0,16546.0,10.0,868.84,0.0,0
62505,54059.0,16546.0,11.0,570.92,420.0,0
62505,54049.0,16546.0,1.0,680.68,420.0,0
62505,54050.0,16546.0,2.0,634.72,0.0,0
62505,54051.0,16546.0,3.0,710.68,0.0,0
62505,54052.0,16546.0,4.0,670.04,420.0,0
62505,54053.0,16546.0,5.0,685.48,420.0,0
62505,54054.0,16546.0,6.0,709.24,0.0,0
62505,54055.0,16546.0,7.0,711.32,42.0,0
62506,42817.0,13342.0,1.0,883.0,420.0,0
62506,42818.0,13342.0,2.0,716.0,0.0,0
62506,42819.0,13342.0,3.0,699.0,420.0,0
62506,42820.0,13342.0,4.0,771.0,420.0,0
62506,42821.0,13342.0,5.0,552.0,0.0,0
62506,42822.0,13342.0,6.0,512.0,0.0,0
62506,42823.0,13342.0,7.0,606.0,420.0,0
62506,42824.0,13342.0,8.0,682.0,0.0,0
62506,42825.0,13342.0,9.0,790.0,161.0,0
62506,42826.0,13342.0,10.0,382.0,161.0,0
62507,25578.0,7658.0,1.0,837.2,259.0,0
62507,25579.0,7658.0,2.0,810.36,259.0,0
62507,25580.0,7658.0,3.0,826.2,0.0,0
62507,25581.0,7658.0,4.0,771.32,420.0,0
62507,25582.0,7658.0,5.0,742.0,420.0,0
62507,25583.0,7658.0,6.0,801.92,0.0,0
62507,25584.0,7658.0,1.0,772.32,420.0,0
62507,25585.0,7658.0,2.0,883.2,0.0,0
62507,25586.0,7658.0,3.0,729.08,420.0,0
62507,25587.0,7658.0,4.0,597.56,168.00000000000003,0
62515,7038.0,2014.0,1.0,731.96,315.0,0
62515,7039.0,2014.0,2.0,608.96,315.0,0
62515,7040.0,2014.0,3.0,658.96,0.0,0
62515,7041.0,2014.0,4.0,655.96,420.0,0
62515,7042.0,2014.0,5.0,803.96,420.0,0
62515,7043.0,2014.0,6.0,850.96,0.0,0
62515,7044.0,2014.0,7.0,728.96,420.0,0
62515,7048.0,2014.0,11.0,559.96,420.0,0
62515,7047.0,2014.0,10.0,653.96,0.0,0
62515,7045.0,2014.0,8.0,768.96,0.0,0
62515,7046.0,2014.0,9.0,623.96,28.0,0
62516,5071.0,1438.0,1.0,984.08,0.0,0
62516,5072.0,1438.0,2.0,921.44,406.0,0
62516,5079.0,1438.0,9.0,576.16,406.0,0
62516,5073.0,1438.0,3.0,826.52,420.0,0
62516,5074.0,1438.0,4.0,887.96,420.0,0
62516,5075.0,1438.0,5.0,851.0,0.0,0
62516,5076.0,1438.0,6.0,712.56,279.99999999999994,0
62516,5077.0,1438.0,7.0,804.64,0.0,0
62516,5078.0,1438.0,8.0,717.92,279.99999999999994,0
62517,37768.0,12111.0,1.0,888.0,279.99999999999994,0
62517,37769.0,12111.0,2.0,963.0,420.0,0
62517,37770.0,12111.0,3.0,958.0,420.0,0
62517,37771.0,12111.0,4.0,912.0,0.0,0
62517,37772.0,12111.0,5.0,948.0,0.0,0
62517,37773.0,12111.0,6.0,835.0,0.0,0
62517,37774.0,12111.0,7.0,379.0,420.0,0
62517,37775.0,12111.0,8.0,482.0,420.0,0
62517,37776.0,12111.0,9.0,462.0,322.0,0
62517,37777.0,12111.0,10.0,689.0,0.0,0
62517,37778.0,12111.0,11.0,524.0,0.0,0
62517,37779.0,12111.0,12.0,514.0,322.0,0
62518,29043.0,9140.0,1.0,968.84,0.0,0
62518,29044.0,9140.0,2.0,1012.04,420.0,0
62518,29045.0,9140.0,3.0,1049.88,420.0,0
62518,29046.0,9140.0,4.0,926.72,0.0,0
62518,29047.0,9140.0,5.0,796.36,0.0,0
62518,29048.0,9140.0,1.0,612.08,420.0,0
62518,29049.0,9140.0,2.0,639.48,420.0,0
62518,29050.0,9140.0,3.0,754.36,0.0,0
62518,29051.0,9140.0,4.0,680.6,196.0,0
62518,29052.0,9140.0,5.0,671.8,420.0,0
62518,29053.0,9140.0,6.0,653.32,420.0,0
62518,29054.0,9140.0,7.0,379.04,69.99999999999999,0
62519,9054.0,2625.0,1.0,929.0,384.99999999999994,0
62519,9055.0,2625.0,2.0,872.0,0.0,0
62519,9056.0,2625.0,3.0,659.0,384.99999999999994,0
62519,9057.0,2625.0,4.0,612.0,420.0,0
62519,9058.0,2625.0,5.0,913.0,0.0,0
62519,9059.0,2625.0,6.0,616.0,420.0,0
62519,9060.0,2625.0,7.0,865.0,0.0,0
62519,9061.0,2625.0,8.0,688.0,420.0,0
62519,9062.0,2625.0,9.0,623.0,420.0,0
62519,9063.0,2625.0,10.0,632.0,0.0,0
62519,9064.0,2625.0,11.0,661.0,0.0,0
62520,12123.0,3609.0,1.0,747.96,420.0,0
62520,12124.0,3609.0,2.0,495.96,0.0,0
