air_date,schedule_detail_id,content_tape_detail_id,content_tape_id,segment_no,segment_duration_sec,Reach,slot_id,AD_DURATION,PROMO_DURATION,ad_duration_sec,Time_hour,Total_Duration,start_sec,End_time,End_hour,start_time_in_time,end_time_in_time,promo_duration_sec
2019-08-03,102301,10958.0,3233.0,1.0,840.2,0.37200000000000005,216,720.0,120.0,370.0,0.0,1210.2,469.00000000000006,1679.2,0.0,00:07:49,00:27:59,0
2019-08-03,102301,10959.0,3233.0,2.0,829.48,0.37205,216,720.0,120.0,370.0,0.0,1199.48,1679.2,2878.6800000000003,0.0,00:27:59,00:47:58,0
2019-08-03,102301,10960.0,3233.0,3.0,833.88,0.37205,216,720.0,120.0,0.0,0.0,833.88,2878.6800000000003,3712.5600000000004,1.0,00:47:58,01:01:52,0
2019-08-03,102301,10961.0,3233.0,4.0,762.04,0.3739,216,720.0,120.0,0.0,1.0,762.04,3712.5600000000004,4474.6,1.0,01:01:52,01:14:34,0
2019-08-03,102301,10962.0,3233.0,5.0,764.16,0.07035,216,720.0,120.0,420.0,1.0,1184.1599999999999,4474.6,5658.76,1.0,01:14:34,01:34:18,0
2019-08-03,102301,10963.0,3233.0,6.0,803.48,0.07189999999999999,216,720.0,120.0,420.0,1.0,1223.48,5658.76,6882.24,1.0,01:34:18,01:54:42,0
2019-08-03,102301,10964.0,3233.0,1.0,720.16,0.06795,216,720.0,120.0,0.0,1.0,720.16,6882.24,7602.4,2.0,01:54:42,02:06:42,0
2019-08-03,102301,10965.0,3233.0,2.0,757.4,0.06924999999999999,216,720.0,120.0,0.0,2.0,757.4,7602.4,8359.8,2.0,02:06:42,02:19:19,0
2019-08-03,102301,10966.0,3233.0,3.0,747.92,0.06724999999999998,216,720.0,120.0,410.0,2.0,1157.92,8359.8,9517.72,2.0,02:19:19,02:38:37,0
2019-08-03,102301,10968.0,3233.0,5.0,289.64,0.04764999999999997,216,720.0,120.0,410.0,2.0,699.64,9517.72,10217.359999999999,2.0,02:38:37,02:50:17,0
2019-08-03,102301,10967.0,3233.0,4.0,529.28,0.06435000000000003,216,720.0,120.0,0.0,2.0,529.28,10217.359999999999,10746.64,2.0,02:50:17,02:59:06,0
2019-08-03,102295,26020.0,7818.0,1.0,650.96,0.06814999999999999,210,720.0,120.0,380.0,4.0,1030.96,14711.000000000002,15741.960000000003,4.0,04:05:11,04:22:21,0
